"","unit_id","isp","technology","advertised.down","advertised.up","tz.offset","tz.offset.dst","state","region","medianUp","medianDown","medianLatency","medianJitterUp","medianJitterDown","medianLossUp","medianLossDown","medianLoss"
"3398",28081,"Time Warner Cable","CABLE",15,1,-6,-5,"KY","SOUTH",131695,2006395,31364,1949,373,1,1,0
"3399",28087,"Windstream","DSL",3,0.768,-5,-4,"OH","MIDWEST",78479.5,374686,40968.5,1292,274,1,1,0
"3400",28090,"Time Warner Cable","CABLE",30,5,-6,-5,"IN","MIDWEST",702000,2889070.5,33972,2163,407.5,1,1,0
"3401",28093,"Charter","CABLE",15,3,-5,-4,"MI","MIDWEST",401745.5,2055499.5,18880,2134,252,1,1,0
"3402",28096,"Charter","CABLE",60,4,-5,-4,"MI","MIDWEST",92225,7953639.5,18184,1384,359,1,1,0
"3403",28097,"Mediacom","CABLE",15,1,-6,-5,"IA","MIDWEST",238918,2903464.5,17254,1445,193,1,1,0
"3404",28098,"CenturyLink","DSL",40,5,-6,-5,"IA","MIDWEST",592011,4077810.5,35711,317,276,1,1,0
"3405",28102,"Mediacom","CABLE",15,1,-6,-5,"IA","MIDWEST",238905,2914186,19233.5,1812,232,1,1,0
"3406",28103,"Mediacom","CABLE",15,1,-6,-5,"IA","MIDWEST",239870,2886621,13672,1611,525,1,1,0
"3407",28108,"CenturyLink","DSL",12,0.896,-6,-5,"MN","MIDWEST",101159,1749130.5,40432,746,212,1,1,0
"3408",28110,"AT&T","DSL",3,0.512,-6,-5,"IL","MIDWEST",57514,351645,22951.5,815,1018,1,1,0
"3409",28111,"Comcast","CABLE",25,5,-6,-5,"IL","MIDWEST",742811,3723388,10578,1443,317,1,1,0
"3410",28123,"Cox","CABLE",25,5,-6,-5,"OK","SOUTH",653653,3808311,20817,1394,194,1,1,0
"3411",28127,"Verizon","FIBER",50,50,-6,-5,"TX","SOUTH",7933386.5,7251734.5,9672.5,1464,1487,1,1,0
"3412",28128,"CenturyLink","DSL",10,0.768,-6,-5,"TX","SOUTH",99815,1214560,56148,632,856,1,1,0
"3413",28133,"Frontier","FIBER",15,5,-8,-7,"TX","SOUTH",668521.5,1906389.5,24978.5,1505,1549.5,1,1,0
"3414",28136,"Verizon","FIBER",15,15,-6,-5,"TX","SOUTH",1983223.5,3024150.5,7439,511,475,1,1,0.0511116823567645
"3415",28137,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",654928,6606646.5,30906,1351,8822.5,1,0.994,0.160645898303763
"3416",28138,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",673554.5,3654261,21182,1440,296,1,1,0
"3417",28140,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",476005.5,6805972,22393.5,1412.5,790,1,1,0
"3418",28141,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",357690,2302859,22860.5,2211.5,666.5,1,1,0
"3419",28146,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",651597,3981679.5,21608,1231,243,1,1,0
"3420",28147,"Cox","CABLE",25,5,-6,-5,"AZ","WEST",687904.5,3622748,22967,1589,460,1,1,0
"3421",28154,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",653306.5,6934800,21153,1539,252,1,1,0
"3422",28155,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",651596,6717838,20336.5,1438.5,369,1,1,0
"3423",28156,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",672349,3607981.5,21824.5,1628.5,289,1,1,0
"3424",28158,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",673549,3691011,21965,1609,277,1,1,0
"3425",28164,"CenturyLink","DSL",20,5,-7,-7,"AZ","WEST",538233,2625331,34985,425,296,1,1,0
"3426",28165,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",672567.5,3628231,21881,1253,506,1,1,0
"3427",28166,"CenturyLink","DSL",12,0.896,-7,-7,"AZ","WEST",98913,1836568.5,37023,717,312,1,1,0
"3428",28169,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",654413,6906084.5,22530,1334,366,1,1,0
"3429",28175,"CenturyLink","DSL",40,5,-7,-7,"AZ","WEST",572108,4476857,35920,440,297,1,1,0
"3430",28183,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",674417,3567806,22751.5,1340,536,1,1,0
"3431",28186,"Cox","CABLE",50,5,-8,-7,"NV","WEST",651595,6684034.5,20466.5,1425.5,284,1,1,0
"3432",28205,"Charter","CABLE",30,4,-5,-4,"NY","NORTHEAST",531026.5,3984422,23558,1320,250,1,1,0
"3433",28209,"CenturyLink","DSL",10,0.768,-5,-4,"PA","NORTHEAST",73737.5,1129708,42381,1028,383,1,1,0
"3434",28215,"Comcast","CABLE",25,5,-5,-4,"DC","SOUTH",719695,3575654,17203,2480,312,1,1,0
"3435",28224,"Windstream","DSL",3,0.768,-5,-4,"GA","SOUTH",85649.5,367428.5,52222,2658,432,1,1,0.0507874112219802
"3436",28225,"Windstream","DSL",6,0.768,-5,-4,"GA","SOUTH",85535,761444,31310,2633,372,1,1,0
"3437",28239,"Cablevision","CABLE",50,25,-5,-4,"NJ","NORTHEAST",3573737.5,7356176,12498,1482,438.5,1,1,0
"3438",28241,"Cablevision","CABLE",50,25,-5,-4,"NJ","NORTHEAST",3577631,7315561,13379,1835,221,1,1,0
"3439",28244,"Verizon","FIBER",75,75,-5,-4,"PA","NORTHEAST",11514761,10404378,12649,394.5,99,1,1,0
"3440",28245,"Windstream","DSL",12,0.768,-5,-4,"PA","NORTHEAST",86014.5,1555353.5,26027,3033,1241,1,1,0
"3441",28246,"Cox","CABLE",50,5,-5,-4,"VA","SOUTH",651597,7038264.5,9451,1266,274,1,1,0
"3442",28247,"Charter","CABLE",60,4,-5,-4,"NC","SOUTH",530316.5,8101443.5,25239.5,4215.5,278,1,1,0
"3443",28250,"Charter","CABLE",60,4,-5,-4,"GA","SOUTH",530781,8097286,23018,1877.5,166,1,1,0
"3444",28251,"Cox","CABLE",150,20,-5,-4,"FL","SOUTH",2619322.5,10607667,37976,1589,302,1,1,0
"3445",28257,"Charter","CABLE",30,4,-5,-4,"MA","NORTHEAST",530326,3896032,16664,2797.5,486,1,1,0
"3446",28612,"Verizon","FIBER",35,35,-5,-4,"MA","NORTHEAST",3645927,5339762.5,15715.5,288,190.5,1,1,0
"3447",28615,"Verizon","FIBER",75,75,-5,-4,"MA","NORTHEAST",10756602.5,10431962,17145,1459,1522,1,1,0
"3448",28622,"Cablevision","CABLE",15,5,-5,-4,"NJ","NORTHEAST",641172,2293793.5,11078,1396,171,1,1,0
"3449",28628,"Verizon","FIBER",35,35,-5,-4,"NY","NORTHEAST",4286909.5,5326734,5712,240,201,1,1,0
"3450",28632,"Time Warner Cable","CABLE",20,2,-5,-4,"NY","NORTHEAST",275365.5,2089011,27203,2691,365,1,1,0
"3451",28635,"Windstream","DSL",6,0.768,-5,-4,"PA","NORTHEAST",84959.5,761228,25122,2642,375,1,1,0
"3452",28636,"Windstream","DSL",3,0.768,-5,-4,"PA","NORTHEAST",79199,374682,32916.5,876,770.5,1,1,0
"3453",28638,"Comcast","CABLE",25,5,-5,-4,"PA","NORTHEAST",743016.5,3724633,17192,1810.5,294,1,1,0
"3454",28640,"Cox","CABLE",25,5,-5,-4,"VA","SOUTH",651597,3311569.5,9529,1259,233,1,1,0
"3455",28641,"Verizon","FIBER",50,50,-5,-4,"VA","SOUTH",7611503.5,7249864.5,12339,1497,1724,1,1,0.136636188412367
"3456",28644,"Verizon","FIBER",10,2,-5,-4,"VA","SOUTH",593755.5,1191833,11688,1476,1400,1,1,0
"3457",28646,"Verizon","FIBER",75,75,-5,-4,"MD","SOUTH",11311396.5,10404598.5,8525,902,450,1,1,0
"3458",28651,"Verizon","FIBER",75,75,-5,-4,"VA","SOUTH",11364180,10403885,8692,1595,505,1,1,1.54130702836005
"3459",28652,"Verizon","FIBER",50,50,-5,-4,"VA","SOUTH",4771612.5,7231387,9877.5,2135,547,1,1,0
"3460",28657,"Verizon","FIBER",75,75,-5,-4,"VA","SOUTH",10899874,10399161,9212.5,969,541,1,1,0
"3461",28660,"Charter","CABLE",30,4,-5,-4,"SC","SOUTH",531704,3897480,29697.5,1803,170,1,1,0
"3462",28668,"Cox","CABLE",25,5,-5,-4,"GA","SOUTH",755860.5,3601943,25546,1755,398,1,1,0
"3463",28671,"Cox","CABLE",50,5,-6,-5,"FL","SOUTH",651596,6481335,37980.5,1977,311,1,1,0
"3464",28681,"AT&T","DSL",18,1.5,-5,-4,"FL","SOUTH",234575,2816595,57974,828,702,1,1,0
"3465",28691,"Time Warner Cable","CABLE",20,2,-5,-4,"KY","SOUTH",279539.5,2817145,30399,2815,344,1,1,0
"3466",28692,"Time Warner Cable","CABLE",20,2,-5,-4,"KY","SOUTH",284028.5,2756195.5,29787,1539,503,1,1,0.0508905852417303
"3467",28695,"Time Warner Cable","CABLE",20,2,-5,-4,"KY","SOUTH",280657.5,2813975,31395.5,1694.5,384,1,1,0
"3468",28698,"Time Warner Cable","CABLE",20,2,-5,-4,"KY","SOUTH",282648,2751772,34531,1778,335,1,1,0
"3469",28699,"Windstream","DSL",24,4,-5,-4,"KY","SOUTH",413840.5,1650843,34948,404,306.5,1,1,0
"3470",28702,"Time Warner Cable","CABLE",20,2,-5,-4,"KY","SOUTH",285802,2730607.5,34417.5,1775.5,385,1,1,0
"3471",28712,"Frontier","DSL",6,0.768,-5,-4,"OH","MIDWEST",118320,734250,29997,472,471,0.998,1,0
"3472",28713,"Time Warner Cable","CABLE",20,2,-5,-4,"OH","MIDWEST",284868,2660782,31125,2226,933,1,1,0
"3473",28716,"Cox","CABLE",25,5,-5,-4,"OH","MIDWEST",651598,3679891.5,40988,1294.5,10838,1,1,0.0565930956423316
"3474",28721,"Frontier","DSL",3,0.384,-5,-4,"OH","MIDWEST",85024,346293,40106.5,512,544,1,1,0
"3475",28722,"Comcast","CABLE",50,10,-6,-5,"IN","MIDWEST",1496354,5955939.5,21752.5,1632,314,1,1,0
"3476",28723,"Mediacom","CABLE",50,5,-6,-5,"IN","MIDWEST",712413,7152080,30487,3744,288,1,1,0
"3477",28725,"Time Warner Cable","CABLE",20,2,-5,-4,"IN","MIDWEST",282489.5,1078146.5,28432.5,1591.5,608.5,1,1,0
"3478",28726,"Time Warner Cable","CABLE",20,2,-5,-4,"IN","MIDWEST",280187,2223777.5,28593,1691,498,1,1,0
"3479",28729,"Charter","CABLE",60,4,-5,-4,"MI","MIDWEST",529951.5,8120465,16174,2664,311,1,1,0
"3480",28733,"Charter","CABLE",60,4,-6,-5,"WI","MIDWEST",529402.5,7993313.5,27568,4134,178,1,1,0
"3481",28734,"Comcast","CABLE",50,10,-6,-5,"MN","MIDWEST",1486341,7280634,18291,1754,297,1,1,0
"3482",28737,"Charter","CABLE",60,4,-6,-5,"MO","MIDWEST",530954.5,6726616.5,23981,1740,186,1,1,0
"3483",28747,"Charter","CABLE",60,4,-5,-4,"MI","MIDWEST",532458,8222983,19021,2043,171,1,1,0
"3484",28751,"Mediacom","CABLE",50,5,-6,-5,"IA","MIDWEST",706982,7051116,17482,1573,247,1,1,0
"3485",28752,"Windstream","DSL",6,0.768,-6,-5,"IA","MIDWEST",78461.5,763082,68312,934.5,2359,1,1,0
"3486",28753,"Mediacom","CABLE",15,1,-6,-5,"IA","MIDWEST",239563,2614933,36225,4537,560,1,1,0
"3487",28754,"CenturyLink","DSL",5,0.896,-6,-5,"IA","MIDWEST",92447.5,537692,46401,429,355.5,1,1,0
"3488",28761,"AT&T","DSL",6,0.768,-6,-5,"WI","MIDWEST",84598.5,677657,34786,815,1094,1,1,0
"3489",28762,"Mediacom","CABLE",20,2,-6,-5,"IA","MIDWEST",317880,3287985,19918,1760,283,1,1,0
"3490",28763,"Frontier","DSL",6,0.768,-6,-5,"WI","MIDWEST",89703,832741,41393,462,456,0.998,1,0
"3491",28765,"Frontier","DSL",6,0.768,-6,-5,"WI","MIDWEST",90561,812227,35831,469,467,0.998,1,0
"3492",28773,"Mediacom","CABLE",50,5,-6,-5,"MO","MIDWEST",703725,7061055.5,33166,1875.5,291,1,1,0
"3493",28775,"Cox","CABLE",50,5,-6,-5,"KS","MIDWEST",654670.5,6715939.5,27428,1269,176,1,1,0
"3494",28776,"Charter","CABLE",30,4,-6,-5,"LA","SOUTH",524616.5,4016919,38159,1235,183,1,1,0.0508905852417303
"3495",28777,"Windstream","DSL",3,0.768,-6,-5,"AR","SOUTH",84958.5,374181,51974,2708,484.5,1,1,0
"3496",28778,"Cox","CABLE",50,5,-6,-5,"OK","SOUTH",653081.5,7003629.5,14869,1457,237,1,1,0
"3497",28786,"Cox","CABLE",50,5,-6,-5,"OK","SOUTH",651596,6748089.5,14213,1482,300,1,1,0
"3498",28793,"Cox","CABLE",50,10,-6,-5,"OK","SOUTH",1227385.5,5988249.5,20372,1442,359,1,1,0
"3499",28796,"Windstream","DSL",1.5,0.384,-6,-5,"TX","SOUTH",36192,151439,95776.5,8418,802,1,1,0
"3500",28798,"Windstream","DSL",12,0.768,-6,-5,"TX","SOUTH",76128,1583482,59328.5,1678,744,1,1,0
"3501",28800,"AT&T","DSL",3,0.512,-6,-5,"TX","SOUTH",59722.5,315552,47956,817,852,1,1,0
"3502",28803,"AT&T","DSL",3,0.384,-6,-5,"TX","SOUTH",57654,316048,18828.5,596,247,1,1,0
"3503",28834,"Frontier","DSL",3,0.768,-8,-7,"NV","WEST",116323,326378,19864.5,560.5,529,1,1,0
"3504",28835,"Cox","CABLE",25,5,-8,-7,"CA","WEST",665453,1277894,13353.5,1222,260,1,1,0
"3505",28837,"Cox","CABLE",25,5,-8,-7,"CA","WEST",682356.5,2933319,30107,1583,328,1,1,0.101937222880906
"3506",28838,"Cox","CABLE",25,5,-8,-7,"CA","WEST",651598,3700818,24124,1760.5,322,1,1,0
"3507",28839,"Cox","CABLE",25,5,-8,-7,"CA","WEST",691844,3557680.5,29052.5,1383,245,1,1,0
"3508",28840,"Cox","CABLE",25,5,-8,-7,"CA","WEST",651597,3642081,29102.5,1750.5,552,1,1,0.0581057524694945
"3509",28841,"Cox","CABLE",25,5,-8,-7,"CA","WEST",656330,3696753.5,28226,2139,473,1,1,0
"3510",28842,"Cox","CABLE",25,5,-8,-7,"CA","WEST",651597,3660369.5,30757,1281,289,1,1,0
"3511",28845,"Cox","CABLE",25,5,-8,-7,"CA","WEST",670116,3562393,29450,2128,348,0.998,1,0.0534188034188034
"3512",28847,"Verizon","FIBER",75,35,-8,-7,"CA","WEST",4822064.5,10430925,12054.5,1455.5,1566.5,1,1,0
"3513",28849,"Time Warner Cable","CABLE",20,2,-8,-7,"CA","WEST",132057,2012678,16507.5,2521.5,172,1,1,0
"3514",28850,"Cox","CABLE",25,5,-8,-7,"CA","WEST",653770,2648623,14393.5,1701.5,289,1,1,0
"3515",28854,"Time Warner Cable","CABLE",15,1,-10,-10,"HI","WEST",129985,1529511.5,70621,4003,730,1,0.998,0.160771704180064
"3516",28856,"Frontier","FIBER",25,25,-8,-7,"OR","WEST",3363634.5,3147300,24718,1459,1553,1,1,0
"3517",28859,"Frontier","FIBER",35,15,-8,-7,"OR","WEST",1901470.5,4451494,21776.5,1265.5,1307,1,1,0
"3518",28861,"Frontier","DSL",6,0.768,-8,-7,"OR","WEST",74256,733382.5,49413,822.5,383,1,1,0
"3519",28862,"Frontier","FIBER",25,10,-8,-7,"WA","WEST",1547819,3130224.5,23803,539,552,1,1,0
"3520",28865,"CenturyLink","DSL",7,0.896,-8,-7,"WA","WEST",96767,974756,45328,624,444,1,1,0
"3521",28870,"Frontier","DSL",3,0.384,-5,-4,"NY","NORTHEAST",45360,483692,54433,693,433,1,1,0
"3522",28871,"Windstream","DSL",6,0.768,-5,-4,"GA","SOUTH",83731,757520,44292,2785.5,451,1,1,0.0683526999316473
"3523",28874,"Time Warner Cable","CABLE",30,5,-5,-4,"KY","SOUTH",703093,4229484,32468,2146,300,1,1,0
"3524",28875,"Time Warner Cable","CABLE",30,5,-5,-4,"KY","SOUTH",701269,4227608,33518.5,1757,292,1,1,0
"3525",28879,"Cox","CABLE",50,5,-6,-5,"OK","SOUTH",651597,6880869,13351,1292,250,1,1,0
"3526",28881,"AT&T","DSL",18,1.5,-8,-7,"CA","WEST",234574.5,2818359,45269,345,12197,1,1,0.0550357732526142
"3527",28882,"Cox","CABLE",25,5,-8,-7,"CA","WEST",647253,3369467.5,49301,2068,14458,0.998,1,0.317796610169492
"3528",28890,"Comcast","CABLE",25,5,-5,-4,"DC","SOUTH",742817,3723512.5,15321,969,207,1,1,0
"3529",28892,"Cox","CABLE",5,1,-5,-4,"VA","SOUTH",135505.5,673895,9975.5,1250,341.5,1,1,0
"3530",28895,"Time Warner Cable","CABLE",30,5,-5,-4,"VA","SOUTH",702859.5,4224685,26167,2195,342,1,1,0
"3531",28896,"Time Warner Cable","CABLE",15,1,-5,-4,"NC","SOUTH",122263,2009305,25756,2720,352,1,1,0
"3532",28897,"Time Warner Cable","CABLE",15,1,-5,-4,"NC","SOUTH",132381.5,2010905,27942,1827,524,1,1,0
"3533",28898,"Charter","CABLE",60,4,-5,-4,"SC","SOUTH",532230,8186970,26378,2933,166,1,1,0
"3534",28904,"Windstream","DSL",12,0.768,-5,-4,"FL","SOUTH",85363,1526526,32176.5,2684,295,1,1,0
"3535",28905,"Windstream","DSL",12,0.768,-5,-4,"FL","SOUTH",80304,1076737,56149,1380,767,1,1,0.386797421084549
"3536",28907,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",113233,439503.5,44520,1691,10891,1,0.998,0.598803104992792
"3537",28912,"Time Warner Cable","CABLE",15,1,-5,-4,"KY","SOUTH",131477,2013139,33957,1736,343,1,1,0
"3538",28917,"Frontier","DSL",3,0.768,-5,-4,"OH","MIDWEST",81791,346652,45622,500,603,1,1,0
"3539",28919,"Windstream","DSL",3,0.768,-5,-4,"OH","MIDWEST",86047,377662,24879,2640,436,1,1,0
"3540",28922,"Charter","CABLE",60,4,-5,-4,"MI","MIDWEST",530401,8005830,20099,3107,158,1,1,0
"3541",28927,"Mediacom","CABLE",50,5,-6,-5,"IA","MIDWEST",706621.5,7060600.5,25665,1668,325,1,1,0
"3542",28928,"Mediacom","CABLE",3,0.512,-6,-5,"IA","MIDWEST",121814,610298.5,17166,1675,443,1,1,0
"3543",28929,"Mediacom","CABLE",15,1,-6,-5,"IA","MIDWEST",256569.5,2383035.5,30579,4087,291,1,1,0
"3544",28931,"Mediacom","CABLE",15,1,-6,-5,"IA","MIDWEST",237180.5,2774743,17895.5,2348,542.5,1,1,0
"3545",28936,"Frontier","DSL",6,0.768,-6,-5,"IL","MIDWEST",88328,804187,50494,564,592,1,1,0.549786194257789
"3546",28938,"Frontier","DSL",6,0.768,-6,-5,"IL","MIDWEST",89280,807343.5,33565,492,579.5,0.998,1,0
"3547",28945,"Comcast","CABLE",3,0.768,-6,-5,"AR","SOUTH",119662,439609,14943,1360,432,1,1,0
"3548",28970,"Comcast","CABLE",25,5,-7,-6,"CO","WEST",743993,3711663,28658.5,1408,215,1,1,0
"3549",28973,"Frontier","DSL",3,0.768,-8,-7,"ID","WEST",88559.5,347421,52773.5,378.5,597,0.998,1,0
"3550",28976,"Wildblue/ViaSat","SATELLITE",12,3,-6,-5,"IL","MIDWEST",668998,2440260.5,692787.5,50444.5,7623.5,1,1,0
"3551",28977,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",651596,6702088,21101.5,1343,284,1,1,0
"3552",28984,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",687150.5,1962486.5,23785,1298,392,1,1,0
"3553",28987,"Cox","CABLE",25,5,-8,-7,"CA","WEST",653565,3803172,13137,1952,251,1,1,0
"3554",28991,"Verizon","FIBER",15,15,-8,-7,"CA","WEST",1891984.5,3051833,12096.5,1477,1583,1,1,0
"3555",28992,"Cox","CABLE",25,5,-8,-7,"CA","WEST",658716.5,3626745,15998,1852,571,1,1,0.0510725229826353
"3556",28993,"Cox","CABLE",25,5,-8,-7,"CA","WEST",651964.5,3808178,15588,1567,277,1,1,0.050251256281407
"3557",28997,"Frontier","FIBER",20,5,-8,-7,"OR","WEST",668974,2447748.5,24746,1474.5,1522,1,1,0
"3558",29000,"CenturyLink","DSL",20,0.896,-6,-5,"IA","MIDWEST",102791,3021856.5,37987,598,262,1,1,0
"3559",29001,"Comcast","CABLE",50,10,-8,-7,"WA","WEST",1489331,7347770.5,35690.5,2821,841,1,1,0
"3560",29003,"Time Warner Cable","CABLE",20,2,-5,-4,"KY","SOUTH",284800,2819303,28461,1302,421,1,1,0
"3561",29004,"Charter","CABLE",15,3,-6,-5,"MN","MIDWEST",394616,1962897,34155,4038,804,1,1,0.110987791342952
"3562",29006,"Cox","CABLE",25,5,-8,-7,"CA","WEST",654488.5,3779293.5,24687,1334,207,1,1,0
"3563",29007,"Cox","CABLE",25,5,-8,-7,"CA","WEST",651597,3811389.5,14994.5,1837,862.5,1,1,0
"3564",29585,"Windstream","DSL",6,0.768,-5,-4,"KY","SOUTH",85968,755882,62988.5,3212,410.5,1,1,0
"3565",29588,"Windstream","DSL",3,0.768,-5,-4,"KY","SOUTH",78816,372430.5,51413,984,939,1,1,0
"3566",29590,"Windstream","DSL",3,0.768,-5,-4,"OH","MIDWEST",79199,374683,35116,1255,1202,1,1,0
"3567",29591,"Windstream","DSL",6,0.768,-5,-4,"OH","MIDWEST",81950.5,716245,44667.5,3246,415,1,1,0
"3568",29594,"CenturyLink","DSL",8,0.768,-5,-4,"OH","MIDWEST",82922,990234,33143,396,385,1,1,0
"3569",29595,"Frontier","DSL",3,0.768,-5,-4,"OH","MIDWEST",49824,329609.5,37776,652,535,0.992,1,0.375335120643432
"3570",29599,"CenturyLink","DSL",20,0.896,-6,-5,"IA","MIDWEST",101520,2896055.5,58534.5,612,297,1,1,0.0535045478865704
"3571",29602,"CenturyLink","DSL",10,0.768,-6,-5,"WI","MIDWEST",97918,1705946,20512,996,197,1,1,0
"3572",29605,"CenturyLink","DSL",1.5,0.64,-6,-5,"MN","MIDWEST",69696,261502,42329,1039,532,1,1,0
"3573",29610,"Comcast","CABLE",50,5,-6,-5,"MN","MIDWEST",563849,7354662,33469.5,1303,164.5,1,1,0
"3574",29611,"CenturyLink","DSL",40,5,-6,-5,"MN","MIDWEST",591239,5817063,30320,352,309,1,1,0
"3575",29614,"CenturyLink","DSL",3,0.64,-7,-6,"MT","WEST",91104,323308,80960,467,402,1,1,0
"3576",29619,"Windstream","DSL",1.5,0.384,-6,-5,"AR","SOUTH",40140,88320,78039,2955.5,2591.5,1,1,0.11883692333112
"3577",29620,"Cox","CABLE",100,10,-6,-5,"OK","SOUTH",1204123,13265710.5,15143,1465,281,1,1,0
"3578",29623,"Cox","CABLE",25,5,-6,-5,"OK","SOUTH",667236,3776141,16142,2205,246,1,1,0
"3579",29624,"Verizon","FIBER",50,50,-6,-5,"TX","SOUTH",4860909,7250901,6765,1269,1285,1,1,0.0542888805055173
"3580",29628,"CenturyLink","DSL",40,5,-6,-5,"MN","MIDWEST",583369.5,4320074,32732,462,425,1,1,0
"3581",29632,"Comcast","CABLE",50,10,-7,-6,"CO","WEST",1123633.5,7448926.5,27968.5,2590,178,1,1,0
"3582",29640,"CenturyLink","DSL",20,0.896,-7,-6,"CO","WEST",105953.5,2894800.5,44580.5,986,793,1,1,0
"3583",29641,"CenturyLink","DSL",40,5,-7,-6,"CO","WEST",586679,5448542.5,42296,326,270,1,1,0
"3584",29642,"CenturyLink","DSL",40,20,-7,-6,"CO","WEST",2455219,4820927,41078.5,283,639,1,1,0
"3585",29645,"Comcast","CABLE",25,5,-7,-6,"CO","WEST",742043.5,3712485,27940,584,246,1,1,0
"3586",29647,"CenturyLink","DSL",20,0.896,-7,-6,"CO","WEST",99797,2328866,49146,808,420,1,1,0
"3587",29654,"CenturyLink","DSL",20,0.896,-7,-6,"ID","WEST",104399.5,2638619,59828,605,312,1,1,0
"3588",29657,"Comcast","CABLE",25,5,-7,-6,"UT","WEST",687011,3444605,32541.5,758,201,1,1,0
"3589",29659,"CenturyLink","DSL",20,0.896,-7,-6,"AZ","WEST",93167,1483597.5,33104.5,739,351,1,1,0
"3590",29664,"Cox","CABLE",5,1,-7,-6,"AZ","WEST",135170,675052,22904,1698,334,1,1,0
"3591",29665,"Cox","CABLE",25,5,-6,-5,"AZ","WEST",677660,3346174.5,21127,1361,532,1,1,0
"3592",29670,"Cox","CABLE",25,5,-7,-6,"AZ","WEST",749335.5,1712825.5,22471.5,1587,548.5,1,1,0
"3593",29672,"CenturyLink","DSL",20,5,-6,-5,"AZ","WEST",594848.5,2489438,29485,295,284,1,1,0
"3594",29674,"Comcast","CABLE",3,0.768,-7,-6,"AZ","WEST",114100,439607,20710,1180,159,1,1,0
"3595",29679,"Comcast","CABLE",50,10,-7,-6,"NM","WEST",1486613.5,7345338.5,31792,1743.5,258,1,1,0
"3596",29681,"CenturyLink","DSL",40,5,-7,-6,"NM","WEST",586133,2855996.5,45453,327,261,1,1,0
"3597",29682,"CenturyLink","DSL",20,0.896,-7,-6,"NM","WEST",91348,1837857.5,49011.5,809,355,1,1,0
"3598",29685,"CenturyLink","DSL",5,0.896,-7,-6,"NM","WEST",96552,757916,66025,504,379,1,1,0
"3599",29686,"CenturyLink","DSL",5,0.896,-7,-6,"NM","WEST",107892,594331,58260,778,275.5,1,1,0
"3600",29687,"Comcast","CABLE",25,5,-7,-6,"NM","WEST",742725,3676392,26346,1275,193,1,1,0
"3601",29688,"Frontier","DSL",3,0.768,-8,-7,"NV","WEST",90438,331570.5,20653,542,648,0.998,1,0
"3602",29693,"Cox","CABLE",50,10,-6,-5,"CA","WEST",1306451,7137249,30523,1813,492,1,1,0
"3603",29696,"Cox","CABLE",25,5,-6,-5,"CA","WEST",686347,3171961.5,28574,1503,424,1,1,0
"3604",29698,"Comcast","CABLE",25,5,-5,-4,"AZ","WEST",742821,3724430,17991.5,2277.5,316,1,1,0
"3605",29702,"Cox","CABLE",25,5,-5,-4,"CT","NORTHEAST",653704.5,3809983.5,19011,1358,222,1,1,0
"3606",29718,"Cox","CABLE",25,5,-5,-4,"VA","SOUTH",437874,3932677.5,11233,1741,303,1,1,0
"3607",29723,"Windstream","DSL",3,0.768,-5,-4,"GA","SOUTH",80262,352804,39002.5,884.5,1067.5,1,1,0
"3608",29725,"Cox","CABLE",5,1,-5,-4,"GA","SOUTH",134808,675041,24390,1841,262,1,1,0
"3609",29730,"Windstream","DSL",3,0.768,-6,-5,"AL","SOUTH",79860,335182.5,25702,814,786,1,1,0
"3610",29732,"Frontier","FIBER",15,5,-6,-5,"OR","WEST",668974,1905841.5,24561,1514,1520,1,1,0
"3611",29739,"Charter","CABLE",15,3,-8,-7,"OR","WEST",401973,2039261,54566,2347,372,1,1,0
"3612",29743,"Frontier","DSL",3,0.768,-6,-5,"WA","WEST",88689,312886.5,54144,651,3502,1,1,0.151591712986357
"3613",29744,"Frontier","DSL",3,0.768,-6,-5,"WA","WEST",88559.5,338005,44974,538,520,1,1,0
"3614",29745,"Comcast","CABLE",50,10,-6,-5,"WA","WEST",1488823.5,7352700,28868,2325,190,1,1,0
"3615",29748,"Comcast","CABLE",50,10,-6,-5,"WA","WEST",1490161,7346663,41899,2424,261,1,1,0
"3616",29753,"Frontier","FIBER",25,25,-8,-7,"WA","WEST",1549229.5,3134090,14074,315,129,1,1,0
"3617",30637,"Charter","CABLE",100,5,-5,-4,"MI","MIDWEST",665977.5,12946226.5,14844,1794,288,1,1,0
"3618",30644,"Charter","CABLE",100,5,-6,-5,"IL","MIDWEST",533797.5,12923248,32966.5,2073.5,193.5,1,1,0
"3619",30645,"Charter","CABLE",100,4,-6,-5,"IL","MIDWEST",529419,13530554.5,31061,2409.5,243.5,1,1,0
