isp,State,Weight,Technology,"Download Bandwidth Mbps","Upload Bandwidth Mbps","Usage Allowance GB","Monthly Charge","Other Mandatory Charge",Surcharge,"Total Charge","Total Charge Spread","Regression Data"
"Time Warner Cable","New York",894.4802631578947,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable","New York",1157.9802631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable","New York",1214.7302631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable","New York",1224.9802631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable","New York",1356.3070175438595,Cable,3,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable","New York",1859.640350877193,Cable,3,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable","New York",882.9802631578947,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable","New York",882.9802631578947,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable","New York",894.4802631578947,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable","New York",894.4802631578947,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable","New York",1157.9802631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable","New York",1157.9802631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable","New York",1214.7302631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable","New York",1214.7302631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable","New York",1224.9802631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable","New York",1224.9802631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable","New York",1356.3070175438595,Cable,3,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable","New York",1859.640350877193,Cable,3,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable","New York",1177.3070175438595,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable","New York",1192.6403508771928,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable","New York",1543.9736842105262,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable","New York",1619.640350877193,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable","New York",1633.3070175438595,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable","New York",1177.3070175438595,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable","New York",1192.6403508771928,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable","New York",1543.9736842105262,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable","New York",1619.640350877193,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable","New York",1633.3070175438595,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable","New York",1177.3070175438595,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable","New York",1192.6403508771928,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable","New York",1543.9736842105262,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable","New York",1619.640350877193,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable","New York",1633.3070175438595,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable","New York",1394.7302631578946,Cable,15,1,5,49.99,0,0,49.99,0,Yes
"Time Warner Cable","New York",1394.7302631578946,Cable,15,1,30,52.99,0,0,52.99,0,Yes
"Time Warner Cable","New York",1017.2302631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable","New York",1017.2302631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable","New York",1394.7302631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable","New York",1394.7302631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable","New York",1017.2302631578946,Cable,15,5,5,49.99,0,0,49.99,0,Yes
"Time Warner Cable","New York",1017.2302631578946,Cable,15,5,30,52.99,0,0,52.99,0,Yes
"Time Warner Cable","New York",2034.4605263157891,Cable,20,2,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable","New York",2034.4605263157891,Cable,20,2,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable","New York",2789.460526315789,Cable,20,2,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable","New York",2789.460526315789,Cable,20,2,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable","New York",4068.9210526315783,Cable,30,5,Unlimited,77.99,0,0,77.99,0,Yes
"Time Warner Cable","New York",5578.921052631578,Cable,30,5,Unlimited,77.99,0,0,77.99,0,Yes
"Time Warner Cable","New York",882.9802631578947,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable","New York",894.4802631578947,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable","New York",1157.9802631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable","New York",1214.7302631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable","New York",1224.9802631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable","New York",882.9802631578947,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable","New York",894.4802631578947,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable","New York",1157.9802631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable","New York",1214.7302631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable","New York",1224.9802631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable","New York",882.9802631578947,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",882.9802631578947,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",894.4802631578947,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",894.4802631578947,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",1157.9802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",1157.9802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",1214.7302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",1214.7302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",1224.9802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",1224.9802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable","New York",4068.9210526315783,Cable,50,5,Unlimited,107.99,0,0,107.99,0,No
"Time Warner Cable","New York",5578.921052631578,Cable,50,5,Unlimited,107.99,0,0,107.99,0,No
"Time Warner Cable","New York",1765.9605263157894,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",1765.9605263157894,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",1788.9605263157894,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",1788.9605263157894,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",2315.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",2315.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",2429.460526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",2429.460526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",2449.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",2449.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable","New York",3531.9210526315787,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable","New York",3577.9210526315787,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable","New York",4631.921052631578,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable","New York",4858.921052631578,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
