,Percent Loss,unit_id,jitter_up,jitter_down,Speed_up,Speed_down,Latency
0,0.0402780887936,6.0,2611.64173228,832.38976378,741699.695286,3669169.81443,16372.1955381
1,0.0627226989444,589832.0,2190.60434783,417.195652174,3309556.4023,7338736.76437,12685.6391304
2,0.141680149692,589834.0,1796.41939986,393.436147941,4921092.14722,12586127.5604,12984.1946964
3,0.0228709283395,589838.0,2610.28442438,2039.73137698,3270569.35119,3156529.74256,12152.1963883
4,0.0827095480146,15.0,1536.32476802,2112.84082798,89306.7982709,347859.54627,35486.7822984
5,0.0701150524269,589840.0,3450.41517241,419.015172414,4674743.89199,7986609.20019,15265.8193103
6,0.0284888265989,589842.0,1798.28784314,345.734901961,4843090.67079,14373199.7469,12314.3262745
7,0.0758524874313,589846.0,2086.34919286,360.207306712,4940285.56723,13873127.7781,12246.440102
8,0.0723094333053,589848.0,1738.54054054,374.702702703,3496114.82028,7292821.64357,12208.8843844
9,0.511964959564,589830.0,1777.27546138,434.95215311,3457732.34612,7269656.80707,12287.6110731
10,0.19987887822,83.0,2506.97435897,1322.752849,141461.735849,1269271.27778,26365.6047009
11,0.0193710146269,27329.0,4099.51706827,2708.73393574,1293399.28898,13764239.496,26797.2269076
12,0.035862385928,358.0,2215.09028961,900.649063032,1489976.22109,7900268.6205,13294.2146508
13,0.0422656756798,360.0,2018.57079971,1047.14453412,727331.042995,3472948.05426,20252.1863536
14,0.00367012882152,362.0,2449.03571429,996.428571429,648990.119048,2321705.02381,10651.6785714
15,0.101270568602,365.0,1555.93970894,884.636174636,661222.436314,2320455.55556,10566.3250173
16,0.0191181209954,368.0,1141.22386895,749.489859594,10503621.8864,16206153.9674,8270.85803432
17,0.30055719945,373.0,9696.01906158,5118.16715543,361066.461905,3606816.39114,49236.6612903
18,0.0487062491493,380.0,2813.99169435,821.01744186,664493.85596,12237395.78,23650.269103
19,0.227281177619,382.0,2812.66831683,1163.71782178,40172.2167689,324046.607456,41807.4391796
20,0.0593363677949,385.0,1792.98741007,986.348021583,387693.65035,6152054.57338,23428.4055755
21,0.0519081995237,386.0,1175.87789017,851.020953757,10261696.2382,15667864.567,16063.9552023
22,0.17620764781,390.0,1727.3895554,1299.5885674,4870353.87465,6752191.70028,20063.2215949
23,0.0608154803041,402.0,1163.04862579,794.977448908,150824.113936,147915.394024,16259.6427061
24,0.0304426180652,404.0,4215.37362637,1464.15897436,608616.355491,6404504.17483,18922.781685
25,0.112359707196,405.0,1672.65662651,2329.47418244,51460.0761741,307669.973099,24551.555938
26,0.159291483646,33175.0,1278.47025496,518.21529745,689661.438795,5945783.74242,23195.101983
27,0.155699371415,409.0,3678.55447761,1910.00223881,39027.0175439,181041.541294,73678.2686567
28,0.0669082333431,414.0,2033.68256131,852.080381471,1484006.45516,7345969.54496,21664.6668937
29,0.152439528949,418.0,2855.05858311,7384.30517711,59432.7625448,424087.539875,44882.352861
30,0.0984340618032,419.0,3376.35518732,1090.56772334,651409.359796,2306159.45158,16324.2168588
31,0.0424733215705,422.0,4881.51134021,862.793814433,741626.369505,3592356.75766,24085.6687285
32,0.141797773338,164264.0,1030.81893004,840.092592593,234030.074331,2714013.49499,36795.276406
33,0.450052947406,426.0,3289.72193615,1931.68486097,128623.10093,1711970.77007,34506.2852729
34,0.0624401096148,429.0,1559.72274563,1136.04979812,666707.153674,3795220.37948,8817.54979812
35,0.074845330421,431.0,1305.71515152,1147.43333333,960508.0227,1887361.47628,7964.02222222
36,0.0163160558286,434.0,1870.9693166,1842.08507671,579479.475543,2385547.375,11333.4714086
37,0.0757443946134,435.0,1820.12663755,1920.87336245,4816702.05349,7178574.89799,16874.1193595
